OrderID,OrderDate,Channel,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,COGS,ShippingCost,PlatformFee
39131,2025-07-27,Marketplace,537,1013,Beauty Item 2,Beauty,4,34.08,136.32,56.98,8.44,16.36
39132,2025-07-27,Marketplace,940,1012,Beauty Item 1,Beauty,1,36.39,36.39,14.08,4.33,4.37
39133,2025-07-27,Website,835,1011,Electronics Item 4,Electronics,2,116.79,233.57,153.92,5.8,8.18
39134,2025-07-27,Marketplace,761,1005,Home Item 2,Home,3,38.58,115.73,46.06,6.98,13.89
39135,2025-07-27,SocialAds,494,1016,Sports Item 1,Sports,3,54.6,163.79,78.13,7.42,8.19
39136,2025-07-27,Website,771,1001,Accessories Item 2,Accessories,1,28.46,28.46,10.47,4.71,1.0
39137,2025-07-27,Marketplace,924,1014,Beauty Item 3,Beauty,4,38.37,153.5,72.6,8.28,18.42
39138,2025-07-27,Website,830,1000,Accessories Item 1,Accessories,2,25.75,51.51,16.69,6.59,1.8
39139,2025-07-27,Website,1196,1015,Beauty Item 4,Beauty,2,36.98,73.95,33.87,5.96,2.59
39140,2025-07-27,SocialAds,846,1004,Home Item 1,Home,1,48.96,48.96,20.91,5.01,2.45
39141,2025-07-27,Marketplace,551,1009,Electronics Item 2,Electronics,1,122.26,122.26,81.3,5.05,14.67
39142,2025-07-27,SocialAds,260,1006,Home Item 3,Home,2,50.69,101.37,48.86,6.87,5.07
39143,2025-07-27,Marketplace,1122,1006,Home Item 3,Home,1,50.83,50.83,24.5,5.52,6.1
39144,2025-07-27,Website,435,1002,Accessories Item 3,Accessories,4,22.8,91.21,38.58,9.02,3.19
39145,2025-07-27,SocialAds,1096,1013,Beauty Item 2,Beauty,1,33.01,33.01,13.8,4.47,1.65
39146,2025-07-27,SocialAds,565,1004,Home Item 1,Home,3,50.96,152.89,65.28,7.34,7.64
39147,2025-07-27,Website,652,1006,Home Item 3,Home,4,52.5,210.01,101.23,8.65,7.35
39148,2025-07-27,Website,907,1009,Electronics Item 2,Electronics,2,128.41,256.83,170.79,6.55,8.99
39149,2025-07-27,SocialAds,780,1017,Sports Item 2,Sports,1,73.27,73.27,35.9,4.97,3.66
39150,2025-07-27,Website,297,1000,Accessories Item 1,Accessories,3,25.12,75.36,24.42,7.73,2.64
39151,2025-07-27,Marketplace,38,1018,Sports Item 3,Sports,1,57.2,57.2,31.98,5.27,6.86
39152,2025-07-27,Website,292,1011,Electronics Item 4,Electronics,4,119.73,478.9,315.6,8.7,16.76
39153,2025-07-27,Website,819,1012,Beauty Item 1,Beauty,3,35.91,107.74,41.69,7.59,3.77
39154,2025-07-27,Website,1127,1007,Home Item 4,Home,2,40.84,81.67,39.61,6.05,2.86
39155,2025-07-27,Website,683,1007,Home Item 4,Home,3,40.15,120.45,58.42,7.44,4.22
39156,2025-07-27,Marketplace,394,1002,Accessories Item 3,Accessories,1,23.47,23.47,9.93,5.6,2.82
39157,2025-07-27,Marketplace,707,1014,Beauty Item 3,Beauty,1,39.22,39.22,18.55,4.33,4.71
39158,2025-07-27,Website,1035,1014,Beauty Item 3,Beauty,2,38.55,77.11,36.47,6.85,2.7
39159,2025-07-27,Website,165,1005,Home Item 2,Home,5,37.2,185.98,74.02,10.18,6.51
39160,2025-07-27,Website,866,1014,Beauty Item 3,Beauty,1,38.86,38.86,18.38,4.98,1.36
39161,2025-07-27,Marketplace,228,1003,Accessories Item 4,Accessories,3,21.45,64.35,21.56,6.63,7.72
39162,2025-07-27,SocialAds,753,1013,Beauty Item 2,Beauty,3,31.42,94.27,39.41,7.92,4.71
39163,2025-07-27,Marketplace,333,1002,Accessories Item 3,Accessories,3,21.72,65.17,27.57,6.67,7.82
39164,2025-07-27,SocialAds,520,1014,Beauty Item 3,Beauty,2,39.14,78.27,37.02,6.49,3.91
39165,2025-07-27,Website,682,1017,Sports Item 2,Sports,1,74.47,74.47,36.49,5.1,2.61
39166,2025-07-27,Website,521,1007,Home Item 4,Home,1,40.85,40.85,19.81,4.61,1.43
39167,2025-07-27,SocialAds,102,1001,Accessories Item 2,Accessories,2,29.64,59.28,21.81,5.7,2.96
39168,2025-07-27,Website,1198,1005,Home Item 2,Home,1,40.34,40.34,16.06,5.61,1.41
39169,2025-07-27,Marketplace,684,1019,Sports Item 4,Sports,1,68.04,68.04,35.79,4.61,8.16
39170,2025-07-27,Marketplace,525,1005,Home Item 2,Home,3,38.7,116.1,46.21,7.31,13.93
39171,2025-07-27,Marketplace,943,1017,Sports Item 2,Sports,1,76.11,76.11,37.29,4.92,9.13
39172,2025-07-27,Website,709,1014,Beauty Item 3,Beauty,4,37.33,149.31,70.62,7.96,5.23
39173,2025-07-27,Website,64,1016,Sports Item 1,Sports,2,54.67,109.35,52.16,6.9,3.83
39174,2025-07-27,Website,945,1017,Sports Item 2,Sports,1,72.22,72.22,35.39,5.5,2.53
39175,2025-07-27,Website,204,1015,Beauty Item 4,Beauty,1,39.7,39.7,18.18,4.68,1.39
39176,2025-07-27,Marketplace,830,1017,Sports Item 2,Sports,1,75.28,75.28,36.89,5.05,9.03
39177,2025-07-27,Marketplace,81,1011,Electronics Item 4,Electronics,1,110.7,75.96,61.51,5.65,9.12
39178,2025-07-27,Marketplace,453,1008,Electronics Item 1,Electronics,1,113.77,113.77,73.72,5.69,13.65
39179,2025-07-27,Marketplace,543,1016,Sports Item 1,Sports,1,55.03,55.03,26.25,4.27,6.6
39180,2025-07-27,Website,149,1013,Beauty Item 2,Beauty,2,31.69,63.38,26.49,6.25,2.22
39181,2025-07-27,Website,233,1004,Home Item 1,Home,2,51.26,102.53,43.78,6.11,3.59
39182,2025-07-27,Marketplace,730,1007,Home Item 4,Home,2,39.52,79.03,38.33,5.77,9.48
39183,2025-07-27,Marketplace,359,1002,Accessories Item 3,Accessories,3,21.91,65.74,27.81,7.36,7.89
39184,2025-07-27,Website,868,1003,Accessories Item 4,Accessories,1,21.01,21.01,7.04,4.46,0.74
39185,2025-07-27,Marketplace,983,1003,Accessories Item 4,Accessories,3,20.77,62.32,20.88,7.62,7.48
39186,2025-07-27,Website,514,1001,Accessories Item 2,Accessories,3,27.15,81.46,29.98,6.77,2.85
39187,2025-07-27,Marketplace,987,1016,Sports Item 1,Sports,3,52.67,158.0,75.37,6.76,18.96
39188,2025-07-27,Website,1105,1014,Beauty Item 3,Beauty,2,39.69,79.37,37.54,5.42,2.78
39189,2025-07-27,Marketplace,760,1003,Accessories Item 4,Accessories,2,21.7,43.4,14.54,5.45,5.21
39190,2025-07-27,Marketplace,250,1016,Sports Item 1,Sports,2,53.05,106.1,50.61,6.06,12.73
39191,2025-07-27,SocialAds,821,1012,Beauty Item 1,Beauty,1,36.05,36.05,13.95,5.0,1.8
39192,2025-07-27,Website,1155,1017,Sports Item 2,Sports,2,72.06,144.12,70.62,6.34,5.04
39193,2025-07-27,Website,599,1010,Electronics Item 3,Electronics,3,134.23,402.69,271.81,8.0,14.09
39194,2025-07-27,Website,893,1018,Sports Item 3,Sports,1,57.97,57.97,32.41,5.3,2.03
39195,2025-07-27,Marketplace,836,1001,Accessories Item 2,Accessories,1,29.95,29.95,11.02,4.59,3.59
39196,2025-07-27,Website,634,1018,Sports Item 3,Sports,5,55.57,277.83,155.31,9.97,9.72
39197,2025-07-27,Website,406,1015,Beauty Item 4,Beauty,1,37.98,37.98,17.39,4.33,1.33
39198,2025-07-27,Website,411,1008,Electronics Item 1,Electronics,1,120.64,120.64,78.18,5.31,4.22
39199,2025-07-27,Website,220,1006,Home Item 3,Home,2,51.67,103.33,49.81,6.17,3.62
39200,2025-07-27,Website,194,1005,Home Item 2,Home,1,40.02,40.02,15.93,5.11,1.4
39201,2025-07-27,Marketplace,554,1013,Beauty Item 2,Beauty,1,31.9,31.9,13.34,5.35,3.83
39202,2025-07-27,Website,812,1011,Electronics Item 4,Electronics,1,121.49,121.49,80.06,5.24,4.25
39203,2025-07-27,SocialAds,414,1006,Home Item 3,Home,2,53.96,107.92,52.02,6.66,5.4
39204,2025-07-27,Website,860,1006,Home Item 3,Home,1,55.16,55.16,26.59,4.74,1.93
39205,2025-07-27,SocialAds,1099,1000,Accessories Item 1,Accessories,1,25.58,25.58,8.29,4.62,1.28
39206,2025-07-27,Marketplace,793,1010,Electronics Item 3,Electronics,1,126.4,126.4,85.32,5.48,15.17
39207,2025-07-27,Website,939,1008,Electronics Item 1,Electronics,2,118.7,237.39,153.83,5.6,8.31
39208,2025-07-27,Website,711,1001,Accessories Item 2,Accessories,3,28.6,85.79,31.57,7.09,3.0
39209,2025-07-27,Website,1038,1002,Accessories Item 3,Accessories,2,23.01,46.03,19.47,6.7,1.61
39210,2025-07-27,Website,1,1007,Home Item 4,Home,3,41.93,125.79,61.01,8.09,4.4
39211,2025-07-27,Website,1127,1010,Electronics Item 3,Electronics,3,137.75,413.25,278.94,6.78,14.46
39212,2025-07-27,Website,825,1017,Sports Item 2,Sports,1,77.78,77.78,38.11,4.25,2.72
39213,2025-07-27,Website,768,1010,Electronics Item 3,Electronics,3,133.72,401.15,270.78,7.35,14.04
39214,2025-07-27,Marketplace,1192,1005,Home Item 2,Home,1,36.84,36.84,14.66,5.0,4.42
39215,2025-07-27,Website,1102,1008,Electronics Item 1,Electronics,1,120.81,120.81,78.28,5.51,4.23
39216,2025-07-27,Website,495,1014,Beauty Item 3,Beauty,2,39.12,78.24,37.01,6.71,2.74
39217,2025-07-27,Marketplace,662,1005,Home Item 2,Home,1,40.2,40.2,16.0,5.61,4.82
39218,2025-07-27,Marketplace,266,1003,Accessories Item 4,Accessories,1,21.48,21.48,7.2,5.41,2.58
39219,2025-07-27,Website,912,1001,Accessories Item 2,Accessories,2,28.88,57.77,21.26,6.25,2.02
39220,2025-07-27,Marketplace,457,1003,Accessories Item 4,Accessories,1,21.49,21.49,7.2,5.21,2.58
39221,2025-07-27,Marketplace,454,1016,Sports Item 1,Sports,1,50.03,50.03,23.86,4.2,6.0
39222,2025-07-27,Website,670,1014,Beauty Item 3,Beauty,1,38.27,38.27,18.1,4.55,1.34
39223,2025-07-27,Marketplace,582,1016,Sports Item 1,Sports,2,51.21,102.42,48.86,5.94,12.29
39224,2025-07-27,SocialAds,956,1014,Beauty Item 3,Beauty,3,38.01,114.02,53.93,7.75,5.7
39225,2025-07-27,Website,375,1016,Sports Item 1,Sports,1,50.38,50.38,24.03,5.18,1.76
39226,2025-07-27,Website,628,1013,Beauty Item 2,Beauty,4,31.13,124.51,52.05,9.21,4.36
39227,2025-07-27,Website,741,1015,Beauty Item 4,Beauty,1,37.45,37.45,17.15,5.46,1.31
39228,2025-07-27,Website,1046,1010,Electronics Item 3,Electronics,2,127.36,254.72,171.94,6.16,8.92
39229,2025-07-27,Website,212,1002,Accessories Item 3,Accessories,1,23.37,23.37,9.88,4.55,0.82
39230,2025-07-27,Website,948,1015,Beauty Item 4,Beauty,1,37.74,37.74,17.29,5.15,1.32
39231,2025-07-27,Website,97,1010,Electronics Item 3,Electronics,3,126.48,379.43,256.11,7.38,13.28
39232,2025-07-27,Marketplace,1073,1014,Beauty Item 3,Beauty,3,36.25,108.74,51.43,7.71,13.05
39233,2025-07-27,Website,298,1005,Home Item 2,Home,5,40.54,202.71,80.68,9.38,7.09
39234,2025-07-27,Website,818,1017,Sports Item 2,Sports,5,76.03,380.16,186.28,9.77,13.31
39235,2025-07-27,Marketplace,837,1014,Beauty Item 3,Beauty,6,36.37,218.22,103.22,10.43,26.19
39236,2025-07-27,Website,487,1014,Beauty Item 3,Beauty,1,38.91,38.91,18.4,4.45,1.36
39237,2025-07-27,Website,679,1001,Accessories Item 2,Accessories,1,27.67,27.67,10.18,5.7,0.97
39238,2025-07-27,Website,395,1018,Sports Item 3,Sports,1,60.71,60.71,33.93,5.31,2.12
39239,2025-07-27,SocialAds,337,1011,Electronics Item 4,Electronics,2,121.06,242.13,159.56,5.41,12.11
39240,2025-07-27,Website,697,1007,Home Item 4,Home,1,41.13,41.13,19.95,5.56,1.44
39241,2025-07-27,Website,611,1009,Electronics Item 2,Electronics,4,120.19,480.75,319.7,8.02,16.83
39242,2025-07-27,Website,837,1015,Beauty Item 4,Beauty,2,38.89,77.77,35.62,6.0,2.72
39243,2025-07-27,Marketplace,12,1000,Accessories Item 1,Accessories,1,25.83,25.83,8.37,4.31,3.1
39244,2025-07-27,Marketplace,589,1004,Home Item 1,Home,2,49.0,98.0,41.85,5.73,11.76
39245,2025-07-27,Website,583,1006,Home Item 3,Home,3,54.1,162.3,78.23,7.4,5.68
39246,2025-07-27,Website,158,1008,Electronics Item 1,Electronics,1,119.82,119.82,77.64,4.98,4.19
39247,2025-07-27,Marketplace,962,1002,Accessories Item 3,Accessories,2,23.56,47.11,19.93,5.79,5.65
39248,2025-07-27,Marketplace,134,1008,Electronics Item 1,Electronics,1,112.22,112.22,72.72,5.5,13.47
39249,2025-07-27,Website,1042,1003,Accessories Item 4,Accessories,1,22.37,22.37,7.49,4.98,0.78
39250,2025-07-27,SocialAds,653,1004,Home Item 1,Home,1,50.69,50.69,21.65,5.45,2.53
39251,2025-07-27,Website,463,1013,Beauty Item 2,Beauty,1,31.08,31.08,12.99,5.37,1.09
39252,2025-07-27,Marketplace,105,1017,Sports Item 2,Sports,1,77.86,77.86,38.15,5.17,9.34
39253,2025-07-27,SocialAds,42,1019,Sports Item 4,Sports,1,64.56,64.56,33.96,4.31,3.23
39254,2025-07-28,Marketplace,921,1013,Beauty Item 2,Beauty,1,32.97,32.97,13.78,5.17,3.96
39255,2025-07-28,Website,283,1000,Accessories Item 1,Accessories,3,25.07,75.2,24.37,8.07,2.63
39256,2025-07-28,Marketplace,1128,1002,Accessories Item 3,Accessories,2,23.22,46.44,19.64,6.57,5.57
39257,2025-07-28,Marketplace,47,1014,Beauty Item 3,Beauty,2,39.83,79.65,37.68,5.87,9.56
39258,2025-07-28,Marketplace,1102,1015,Beauty Item 4,Beauty,1,36.74,36.74,16.83,4.33,4.41
39259,2025-07-28,Website,257,1016,Sports Item 1,Sports,1,55.15,55.15,26.3,4.74,1.93
39260,2025-07-28,SocialAds,222,1007,Home Item 4,Home,1,40.33,40.33,19.56,5.57,2.02
39261,2025-07-28,Website,1155,1008,Electronics Item 1,Electronics,1,122.18,122.18,79.17,5.22,4.28
39262,2025-07-28,Website,833,1017,Sports Item 2,Sports,4,73.82,295.3,144.7,8.22,10.34
39263,2025-07-28,Website,1024,1011,Electronics Item 4,Electronics,3,111.28,333.84,220.0,7.34,11.68
39264,2025-07-28,Marketplace,288,1019,Sports Item 4,Sports,2,70.14,140.28,73.78,5.46,16.83
39265,2025-07-28,Website,1170,1006,Home Item 3,Home,3,50.72,152.16,73.34,6.61,5.33
39266,2025-07-28,SocialAds,841,1000,Accessories Item 1,Accessories,2,23.79,47.58,15.42,6.26,2.38
39267,2025-07-28,Website,545,1016,Sports Item 1,Sports,2,51.75,103.49,49.37,6.3,3.62
39268,2025-07-28,Marketplace,136,1004,Home Item 1,Home,1,48.78,48.78,20.83,5.44,5.85
39269,2025-07-28,Website,257,1018,Sports Item 3,Sports,1,56.9,56.9,31.81,5.69,1.99
39270,2025-07-28,Marketplace,700,1015,Beauty Item 4,Beauty,1,37.63,37.63,17.24,5.58,4.52
39271,2025-07-28,Marketplace,1181,1008,Electronics Item 1,Electronics,1,112.38,112.38,72.82,5.68,13.49
39272,2025-07-28,Website,182,1015,Beauty Item 4,Beauty,1,38.54,38.54,17.65,4.76,1.35
39273,2025-07-28,SocialAds,591,1002,Accessories Item 3,Accessories,2,22.67,45.33,19.18,6.39,2.27
39274,2025-07-28,Marketplace,525,1006,Home Item 3,Home,3,53.99,161.97,78.07,7.46,19.44
39275,2025-07-28,Website,1060,1016,Sports Item 1,Sports,1,51.51,51.51,24.57,5.38,1.8
39276,2025-07-28,Website,473,1008,Electronics Item 1,Electronics,4,112.92,451.67,292.68,8.28,15.81
39277,2025-07-28,Website,1146,1009,Electronics Item 2,Electronics,1,126.03,37.32,54.31,5.23,1.31
39278,2025-07-28,Marketplace,692,1018,Sports Item 3,Sports,1,60.88,60.88,34.03,5.36,7.31
39279,2025-07-28,Website,816,1012,Beauty Item 1,Beauty,1,37.89,37.89,14.66,5.04,1.33
39280,2025-07-28,Marketplace,792,1003,Accessories Item 4,Accessories,2,21.36,42.73,14.31,6.72,5.13
39281,2025-07-28,SocialAds,1200,1017,Sports Item 2,Sports,1,71.43,71.43,35.0,5.68,3.57
39282,2025-07-28,Website,61,1014,Beauty Item 3,Beauty,2,37.83,75.66,35.79,5.89,2.65
39283,2025-07-28,Website,591,1000,Accessories Item 1,Accessories,1,23.78,23.78,7.7,5.23,0.83
39284,2025-07-28,Website,968,1016,Sports Item 1,Sports,2,52.86,105.71,50.42,5.44,3.7
39285,2025-07-28,Website,608,1015,Beauty Item 4,Beauty,1,37.18,37.18,17.03,4.82,1.3
39286,2025-07-28,Marketplace,645,1001,Accessories Item 2,Accessories,2,29.93,59.86,22.03,5.73,7.18
39287,2025-07-28,Website,950,1005,Home Item 2,Home,1,40.5,40.5,16.12,5.23,1.42
39288,2025-07-28,Marketplace,29,1009,Electronics Item 2,Electronics,3,121.86,365.59,243.12,7.54,43.87
39289,2025-07-28,Marketplace,932,1015,Beauty Item 4,Beauty,1,38.2,38.2,17.5,4.82,4.58
39290,2025-07-28,Website,537,1001,Accessories Item 2,Accessories,3,29.25,21.62,20.13,7.92,0.76
39291,2025-07-28,Website,284,1003,Accessories Item 4,Accessories,1,22.32,22.32,7.48,5.1,0.78
39292,2025-07-28,SocialAds,547,1013,Beauty Item 2,Beauty,1,31.44,31.44,13.14,5.08,1.57
39293,2025-07-28,Website,327,1017,Sports Item 2,Sports,1,70.5,70.5,34.55,4.93,2.47
39294,2025-07-28,Website,300,1000,Accessories Item 1,Accessories,2,26.16,52.32,16.95,5.57,1.83
39295,2025-07-28,SocialAds,1003,1018,Sports Item 3,Sports,1,55.72,55.72,31.15,5.19,2.79
39296,2025-07-28,Website,797,1010,Electronics Item 3,Electronics,2,134.36,268.71,181.38,5.58,9.4
39297,2025-07-28,Website,1198,1000,Accessories Item 1,Accessories,2,25.2,50.4,16.33,6.39,1.76
39298,2025-07-28,Website,636,1001,Accessories Item 2,Accessories,1,27.87,27.87,10.26,5.1,0.98
39299,2025-07-28,SocialAds,859,1015,Beauty Item 4,Beauty,1,38.74,38.74,17.74,4.58,1.94
39300,2025-07-28,Website,280,1002,Accessories Item 3,Accessories,1,23.14,23.14,9.79,5.57,0.81
39301,2025-07-28,Website,811,1018,Sports Item 3,Sports,1,59.29,59.29,33.14,5.21,2.08
39302,2025-07-28,Marketplace,116,1013,Beauty Item 2,Beauty,1,34.09,34.09,14.25,4.3,4.09
39303,2025-07-28,Website,882,1003,Accessories Item 4,Accessories,1,22.02,22.02,7.38,5.17,0.77
39304,2025-07-28,Website,194,1012,Beauty Item 1,Beauty,1,36.88,36.88,14.27,4.64,1.29
39305,2025-07-28,Website,597,1005,Home Item 2,Home,1,36.85,36.85,14.67,5.43,1.29
39306,2025-07-28,Website,642,1010,Electronics Item 3,Electronics,2,127.61,255.22,172.28,6.78,8.93
39307,2025-07-28,Website,987,1010,Electronics Item 3,Electronics,2,132.01,264.02,178.21,5.43,9.24
39308,2025-07-28,Website,473,1017,Sports Item 2,Sports,3,76.08,228.23,111.83,7.9,7.99
39309,2025-07-28,Marketplace,433,1010,Electronics Item 3,Electronics,1,133.8,133.8,90.32,5.62,16.06
39310,2025-07-28,Website,1083,1005,Home Item 2,Home,1,37.38,37.38,14.88,5.35,1.31
39311,2025-07-28,Marketplace,938,1006,Home Item 3,Home,1,54.79,54.79,26.41,4.66,6.58
39312,2025-07-28,Website,260,1013,Beauty Item 2,Beauty,2,32.6,65.2,27.25,6.25,2.28
39313,2025-07-28,Marketplace,1033,1015,Beauty Item 4,Beauty,1,36.66,36.66,16.79,4.38,4.4
39314,2025-07-28,SocialAds,478,1009,Electronics Item 2,Electronics,1,127.4,127.4,84.72,5.05,6.37
39315,2025-07-28,Website,633,1002,Accessories Item 3,Accessories,3,22.71,68.12,28.82,7.87,2.38
39316,2025-07-28,SocialAds,83,1008,Electronics Item 1,Electronics,2,116.22,232.44,150.62,5.43,11.62
39317,2025-07-28,Website,325,1014,Beauty Item 3,Beauty,1,39.14,39.14,18.51,4.59,1.37
39318,2025-07-28,Marketplace,38,1005,Home Item 2,Home,1,37.0,37.0,14.73,4.54,4.44
39319,2025-07-28,Marketplace,715,1012,Beauty Item 1,Beauty,1,37.86,37.86,14.65,4.22,4.54
39320,2025-07-28,Website,838,1012,Beauty Item 1,Beauty,1,35.62,35.62,13.78,4.51,1.25
39321,2025-07-28,Website,191,1019,Sports Item 4,Sports,1,70.15,70.15,36.9,4.82,2.46
39322,2025-07-28,Website,407,1019,Sports Item 4,Sports,1,67.32,67.32,35.41,4.25,2.36
39323,2025-07-28,Marketplace,566,1002,Accessories Item 3,Accessories,2,22.35,44.7,18.91,6.86,5.36
39324,2025-07-28,Marketplace,173,1005,Home Item 2,Home,3,37.5,112.5,44.78,7.93,13.5
39325,2025-07-28,Website,1158,1012,Beauty Item 1,Beauty,1,35.55,35.55,13.76,4.84,1.24
39326,2025-07-28,Website,1152,1014,Beauty Item 3,Beauty,1,39.62,39.62,18.74,4.6,1.39
39327,2025-07-28,Marketplace,961,1011,Electronics Item 4,Electronics,1,118.14,118.14,77.86,4.88,14.18
39328,2025-07-28,Website,479,1019,Sports Item 4,Sports,1,68.51,68.51,36.04,5.44,2.4
39329,2025-07-28,Website,259,1002,Accessories Item 3,Accessories,2,22.72,45.44,19.22,6.6,1.59
39330,2025-07-28,Marketplace,113,1007,Home Item 4,Home,1,39.46,39.46,19.14,5.22,4.74
39331,2025-07-28,Website,660,1005,Home Item 2,Home,1,39.8,39.8,15.84,4.61,1.39
39332,2025-07-28,Website,443,1010,Electronics Item 3,Electronics,1,126.48,126.48,85.37,5.12,4.43
39333,2025-07-28,Website,1165,1003,Accessories Item 4,Accessories,2,21.97,43.95,14.72,6.45,1.54
39334,2025-07-28,Website,925,1019,Sports Item 4,Sports,4,66.07,264.27,139.01,8.82,9.25
39335,2025-07-28,Marketplace,1049,1000,Accessories Item 1,Accessories,1,25.53,25.53,8.27,5.05,3.06
39336,2025-07-28,Website,670,1010,Electronics Item 3,Electronics,3,133.25,399.74,269.82,6.76,13.99
39337,2025-07-28,SocialAds,302,1013,Beauty Item 2,Beauty,2,31.08,62.15,25.98,5.89,3.11
39338,2025-07-28,Website,905,1010,Electronics Item 3,Electronics,1,130.4,130.4,88.02,4.5,4.56
39339,2025-07-28,SocialAds,903,1006,Home Item 3,Home,3,54.0,162.0,78.08,7.36,8.1
39340,2025-07-28,Website,6,1010,Electronics Item 3,Electronics,1,130.39,130.39,88.01,4.84,4.56
39341,2025-07-28,Website,342,1012,Beauty Item 1,Beauty,3,35.16,105.48,40.82,8.03,3.69
39342,2025-07-28,Website,136,1004,Home Item 1,Home,1,48.11,48.11,20.54,4.45,1.68
39343,2025-07-28,Website,572,1016,Sports Item 1,Sports,1,51.63,51.63,24.63,5.14,1.81
39344,2025-07-28,Website,936,1012,Beauty Item 1,Beauty,1,34.48,34.48,13.34,5.39,1.21
39345,2025-07-28,Website,1173,1014,Beauty Item 3,Beauty,1,39.87,39.87,18.86,4.47,1.4
39346,2025-07-28,Website,426,1009,Electronics Item 2,Electronics,2,126.89,253.79,168.77,6.29,8.88
39347,2025-07-28,Marketplace,1198,1017,Sports Item 2,Sports,2,73.11,146.21,71.64,5.76,17.55
39348,2025-07-28,Marketplace,79,1016,Sports Item 1,Sports,2,54.65,109.3,52.14,6.26,13.12
39349,2025-07-28,Website,708,1003,Accessories Item 4,Accessories,1,22.55,22.55,7.55,5.55,0.79
39350,2025-07-28,SocialAds,558,1017,Sports Item 2,Sports,1,77.45,77.45,37.95,5.32,3.87
39351,2025-07-28,Website,732,1012,Beauty Item 1,Beauty,1,34.45,34.45,13.33,5.69,1.21
39352,2025-07-28,Website,148,1016,Sports Item 1,Sports,1,50.79,50.79,24.23,5.14,1.78
39353,2025-07-28,Website,562,1014,Beauty Item 3,Beauty,1,36.68,36.68,17.35,5.08,1.28
39354,2025-07-28,Website,281,1012,Beauty Item 1,Beauty,3,34.65,103.96,40.23,6.99,3.64
39355,2025-07-28,Website,1156,1018,Sports Item 3,Sports,1,58.71,58.71,32.82,5.6,2.06
39356,2025-07-28,Marketplace,1165,1000,Accessories Item 1,Accessories,2,24.03,48.06,15.57,6.82,5.77
39357,2025-07-28,Marketplace,132,1016,Sports Item 1,Sports,1,55.18,55.18,26.32,5.53,6.62
39358,2025-07-28,Website,911,1011,Electronics Item 4,Electronics,1,110.82,110.82,73.03,4.99,3.88
39359,2025-07-28,Website,970,1012,Beauty Item 1,Beauty,1,34.83,34.83,13.48,5.27,1.22
39360,2025-07-28,Marketplace,261,1010,Electronics Item 3,Electronics,1,125.61,125.61,84.79,4.46,15.07
39361,2025-07-28,Website,357,1012,Beauty Item 1,Beauty,1,35.07,35.07,13.57,4.23,1.23
39362,2025-07-28,SocialAds,148,1012,Beauty Item 1,Beauty,1,34.4,34.4,13.31,5.51,1.72
39363,2025-07-28,Marketplace,311,1018,Sports Item 3,Sports,2,56.51,113.01,63.17,6.64,13.56
39364,2025-07-28,Marketplace,740,1019,Sports Item 4,Sports,2,66.62,133.25,70.09,5.57,15.99
39365,2025-07-28,SocialAds,657,1013,Beauty Item 2,Beauty,4,34.04,136.16,56.91,8.95,6.81
39366,2025-07-28,Website,80,1010,Electronics Item 3,Electronics,2,129.2,258.39,174.41,6.04,9.04
39367,2025-07-28,Marketplace,436,1003,Accessories Item 4,Accessories,1,22.22,22.22,7.44,5.36,2.67
39368,2025-07-28,SocialAds,415,1018,Sports Item 3,Sports,1,57.29,57.29,32.03,4.6,2.86
39369,2025-07-28,Website,772,1009,Electronics Item 2,Electronics,1,124.62,124.62,82.87,4.91,4.36
39370,2025-07-28,Website,1,1000,Accessories Item 1,Accessories,1,26.14,26.14,8.47,4.68,0.91
39371,2025-07-28,Marketplace,854,1018,Sports Item 3,Sports,2,58.9,117.8,65.85,6.71,14.14
39372,2025-07-28,SocialAds,215,1016,Sports Item 1,Sports,1,50.34,50.34,24.01,5.5,2.52
39373,2025-07-28,Marketplace,53,1008,Electronics Item 1,Electronics,1,114.06,114.06,73.91,5.08,13.69
39374,2025-07-28,Website,798,1008,Electronics Item 1,Electronics,5,121.02,605.12,392.12,10.37,21.18
39375,2025-07-28,Website,59,1013,Beauty Item 2,Beauty,2,33.74,67.49,28.21,5.86,2.36
39376,2025-07-28,SocialAds,411,1011,Electronics Item 4,Electronics,4,120.21,480.82,316.86,7.94,24.04
39377,2025-07-28,Website,940,1013,Beauty Item 2,Beauty,4,31.8,127.21,53.17,8.62,4.45
39378,2025-07-28,SocialAds,585,1010,Electronics Item 3,Electronics,1,134.62,134.62,90.87,5.15,6.73
39379,2025-07-28,Website,822,1017,Sports Item 2,Sports,3,75.54,226.61,111.04,7.81,7.93
39380,2025-07-28,Marketplace,647,1002,Accessories Item 3,Accessories,1,21.75,21.75,9.2,4.95,2.61
39381,2025-07-28,Website,951,1004,Home Item 1,Home,1,49.79,49.79,21.26,4.73,1.74
39382,2025-07-28,SocialAds,2,1008,Electronics Item 1,Electronics,1,117.47,117.47,76.12,5.51,5.87
39383,2025-07-28,Website,1127,1005,Home Item 2,Home,1,37.56,37.56,14.95,5.27,1.31
39384,2025-07-29,Website,596,1003,Accessories Item 4,Accessories,2,21.52,43.03,14.42,5.55,1.51
39385,2025-07-29,SocialAds,626,1010,Electronics Item 3,Electronics,1,134.91,134.91,91.06,5.41,6.75
39386,2025-07-29,Marketplace,236,1004,Home Item 1,Home,1,48.01,48.01,20.5,4.31,5.76
